x,y,z
0.047966,0.277758,0.271324
0.053307,0.287662,0.272499
0.054792,0.290333,0.276555
0.051609,0.286689,0.285722
0.046357,0.280855,0.292549
0.041923,0.274045,0.293471
0.041172,0.271915,0.288558
0.038365,0.270228,0.297315
0.037802,0.269043,0.292247
0.035503,0.266322,0.285679
0.039368,0.268907,0.282111
0.042028,0.275934,0.297809
0.037918,0.271424,0.302889
0.033885,0.265935,0.303197
0.03372,0.265086,0.297125
0.051462,0.300417,0.25707
0.051029,0.306463,0.257619
0.053549,0.293028,0.264115
0.050746,0.292423,0.25744
0.049573,0.311919,0.257322
0.052791,0.314729,0.263536
0.051311,0.284592,0.266889
0.048808,0.282801,0.260133
0.045601,0.275157,0.264607
0.041193,0.269646,0.269534
0.036592,0.26533,0.273198
0.025284,0.257481,0.307655
0.019056,0.255322,0.300864
0.019472,0.254978,0.288686
0.028646,0.260044,0.303233
0.022629,0.256847,0.311675
0.018007,0.255109,0.30745
0.013368,0.25413,0.296467
0.014302,0.253155,0.281685
0.022804,0.256509,0.282576
0.028246,0.260544,0.293811
0.029528,0.262455,0.308785
0.026338,0.260632,0.312476
0.013281,0.338811,0.314348
0.013319,0.343643,0.308249
0.001026,0.343887,0.30784
0.000955,0.338234,0.315983
-0.003748,0.331513,0.323166
0.017879,0.339575,0.311901
0.047933,0.320445,0.295657
0.041699,0.329299,0.297138
0.023489,0.339087,0.309139
0.021018,0.343408,0.306281
0.018028,0.343622,0.307085
0.020024,0.346055,0.303833
0.01791,0.346481,0.302255
0.02387,0.342548,0.304794
0.05526,0.317115,0.27458
0.053799,0.318677,0.277111
0.054992,0.304129,0.282566
0.056417,0.300486,0.277854
0.053815,0.296351,0.285309
0.054959,0.293228,0.28083
0.052428,0.299867,0.290066
0.050746,0.289267,0.289875
0.045783,0.282876,0.296268
0.0496,0.291062,0.294453
0.044953,0.284766,0.30034
0.041485,0.277581,0.301573
0.036692,0.272911,0.308361
0.04086,0.279667,0.30546
0.035794,0.275288,0.313431
0.033176,0.267409,0.308002
0.048998,0.341766,0.267747
0.051756,0.337294,0.268335
0.048938,0.331857,0.265516
0.045386,0.335766,0.264157
0.053633,0.348467,0.271559
0.05529,0.342456,0.271203
0.054364,0.332943,0.269468
0.052338,0.328104,0.267399
0.047786,0.328057,0.263925
0.041103,0.340052,0.263477
0.045435,0.345999,0.267881
0.039526,0.336711,0.261125
0.034648,0.340614,0.260808
0.047556,0.357987,0.274702
0.05105,0.353649,0.272726
0.045209,0.374367,0.289867
0.049075,0.375002,0.287331
0.048729,0.379403,0.293243
0.052052,0.38065,0.291281
0.051741,0.375019,0.285634
0.044958,0.360514,0.276147
0.040713,0.371967,0.293323
0.038074,0.369998,0.298556
0.044071,0.375852,0.295668
0.031802,0.262062,0.275622
0.031789,0.263582,0.289467
0.027203,0.259108,0.278754
0.053843,0.373692,0.284173
0.054859,0.380541,0.289525
0.057154,0.37908,0.287975
0.05643,0.370985,0.282471
0.060069,0.356873,0.276322
0.060103,0.347528,0.274439
0.058852,0.36472,0.279016
0.061921,0.359077,0.278202
0.061732,0.349092,0.2762
0.059916,0.340521,0.273355
0.056292,0.337384,0.271103
0.020986,0.349791,0.300988
0.019203,0.347402,0.301448
0.02198,0.349348,0.302462
0.024706,0.353299,0.302055
0.041222,0.331844,0.288263
0.045407,0.326594,0.285692
0.036613,0.336671,0.2913
0.043847,0.329009,0.290956
0.052552,0.319762,0.274706
0.02135,0.345624,0.303807
0.021355,0.34669,0.30269
0.020419,0.346934,0.303055
0.02376,0.34488,0.302127
0.023338,0.346072,0.300782
0.022649,0.349246,0.301888
0.056968,0.31922,0.271262
0.057236,0.31954,0.273521
0.056845,0.320478,0.274608
0.05648,0.317549,0.274008
0.054119,0.318663,0.267458
0.054735,0.321208,0.26867
0.057694,0.322585,0.272125
0.057932,0.322908,0.27424
0.038725,0.369826,0.298578
0.044797,0.375591,0.295937
0.038777,0.368682,0.297708
0.044887,0.374401,0.295191
0.049358,0.379089,0.293646
0.033461,0.364016,0.300212
0.052409,0.380323,0.291709
0.047704,0.375668,0.292984
0.050555,0.376401,0.290712
0.055076,0.380199,0.290011
0.029008,0.358159,0.300838
0.030426,0.357999,0.298088
0.034884,0.363814,0.297961
0.025404,0.353235,0.301396
0.057359,0.378718,0.288554
0.053108,0.37599,0.288736
0.055361,0.374434,0.287055
0.059401,0.374418,0.285904
0.059229,0.374778,0.2852
0.062031,0.358798,0.279302
0.061889,0.348913,0.277628
0.061088,0.35783,0.27908
0.060968,0.347995,0.27757
0.061186,0.340233,0.276437
0.061001,0.340259,0.274783
0.061086,0.367639,0.281201
0.061202,0.3673,0.28206
0.024145,0.34919,0.299408
0.026847,0.353123,0.29857
0.059908,0.332778,0.275727
0.059714,0.332594,0.273948
0.060504,0.342266,0.276851
0.059238,0.334906,0.276203
0.058824,0.327003,0.274994
0.058612,0.326703,0.273062
0.058624,0.332752,0.272458
0.058393,0.329944,0.275626
0.057577,0.32509,0.274955
0.055651,0.324605,0.269806
0.057005,0.328921,0.271209
0.051187,0.324616,0.265959
0.0507,0.322531,0.264794
0.027364,0.343791,0.298365
0.026368,0.345079,0.297331
0.023344,0.346884,0.299384
0.028497,0.341121,0.300774
0.031579,0.341078,0.294804
0.057521,0.37021,0.284429
0.059586,0.363321,0.280857
0.046347,0.324774,0.293858
0.050325,0.316333,0.29282
0.03912,0.333725,0.293945
0.049804,0.313064,0.295342
0.051199,0.304882,0.294161
0.042903,0.290005,0.309824
0.048574,0.293566,0.299059
0.043865,0.286524,0.304768
0.039747,0.282901,0.310983
0.035382,0.279057,0.317087
0.038994,0.285716,0.314821
0.034702,0.28236,0.320387
0.031171,0.275983,0.321385
0.032057,0.272182,0.317034
0.033323,0.338257,0.297291
0.035216,0.333977,0.300932
0.029769,0.337068,0.304558
0.055561,0.317545,0.273861
0.052854,0.320192,0.273987
0.012849,0.254124,0.303454
0.005328,0.254336,0.300261
0.004194,0.254589,0.292777
0.03307,0.337972,0.25826
0.023629,0.345428,0.262749
0.028061,0.342598,0.260273
0.038388,0.289122,0.318893
0.036211,0.292241,0.322363
0.033155,0.28559,0.323332
0.006746,0.288402,0.341779
0.003626,0.289522,0.343146
0.003774,0.28141,0.348731
0.006657,0.280621,0.347306
0.007475,0.296043,0.337644
0.003952,0.297989,0.338037
0.000257,0.289726,0.343628
0.000157,0.281459,0.348854
0.004648,0.280312,0.349375
0.006824,0.278908,0.348597
0.00813,0.279691,0.345823
0.008978,0.286773,0.339638
0.022677,0.288935,0.33017
0.022412,0.292129,0.329961
0.018088,0.291874,0.331337
0.017234,0.288745,0.331609
0.028889,0.290588,0.327337
0.026795,0.29292,0.328162
0.021781,0.29448,0.329335
0.018456,0.294035,0.330463
0.012621,0.2924,0.332429
0.012002,0.288561,0.332992
0.016754,0.286997,0.332046
0.021699,0.285046,0.331276
0.023555,0.25985,0.31631
0.021745,0.259627,0.319054
0.019004,0.258913,0.322663
0.02067,0.256613,0.315305
0.01593,0.257575,0.327828
0.010419,0.256475,0.333742
0.014443,0.254247,0.324717
0.018,0.255739,0.320121
0.004949,0.255976,0.336377
0.009377,0.253046,0.329024
-0.000278,0.25612,0.337342
-0.000349,0.25254,0.329653
0.004308,0.252582,0.329803
-0.006366,0.259198,0.338446
-0.00551,0.256138,0.336398
0.012589,0.254016,0.309508
0.006115,0.25385,0.30736
-0.00038,0.254632,0.298676
-0.000356,0.254188,0.291307
0.010109,0.252452,0.32366
0.004536,0.252005,0.322928
0.005746,0.252095,0.316793
0.011749,0.252475,0.317807
-0.000371,0.252064,0.32223
-0.000385,0.25197,0.316081
0.015424,0.254013,0.318986
0.01698,0.255058,0.312206
0.000474,0.304596,0.336376
0.004998,0.304218,0.336104
0.000374,0.297873,0.338532
0.008203,0.301179,0.336376
-0.005797,0.310775,0.334542
-0.004061,0.304359,0.336122
-0.003201,0.2981,0.338051
-0.003117,0.289627,0.34316
0.021805,0.312529,0.331752
0.008882,0.292068,0.335272
0.009526,0.297504,0.334471
0.007237,0.278079,0.348422
0.011168,0.279016,0.342771
0.012282,0.283871,0.337782
0.022998,0.28388,0.330949
0.026241,0.280971,0.33013
0.028651,0.283571,0.327128
0.025694,0.286807,0.328808
0.019743,0.278858,0.337013
0.022409,0.276075,0.335852
0.027616,0.276807,0.327943
0.030602,0.279857,0.32449
0.030807,0.288478,0.326205
0.016476,0.281185,0.337382
0.014213,0.276921,0.342164
0.017069,0.274227,0.34144
0.007118,0.275876,0.348284
0.020811,0.267577,0.337667
0.021012,0.26425,0.334611
0.024429,0.268841,0.329774
0.024011,0.272402,0.333093
0.01506,0.264259,0.342107
0.014878,0.261604,0.339122
0.027877,0.272594,0.325064
0.019466,0.271325,0.340163
0.037256,0.298866,0.320402
0.025821,0.313378,0.329404
0.029458,0.313435,0.326748
0.033811,0.294514,0.323906
0.006914,0.275503,0.348235
0.010567,0.272476,0.347337
0.011166,0.296553,0.332584
0.012389,0.297489,0.332525
0.01107,0.295596,0.332914
0.012062,0.294607,0.331837
0.012665,0.295782,0.33177
0.012702,0.29771,0.331936
0.034943,0.310695,0.322245
0.036786,0.308841,0.320878
0.021992,0.310358,0.331668
0.025438,0.310822,0.329875
0.028525,0.310775,0.327637
0.032477,0.31231,0.324175
0.033191,0.308755,0.323848
0.034801,0.307526,0.322352
0.0375,0.306489,0.320409
0.035122,0.305941,0.322039
0.033577,0.307215,0.321988
0.033748,0.305937,0.321714
0.034805,0.304134,0.322279
0.037451,0.303876,0.320554
0.032061,0.296489,0.324912
0.011818,0.293892,0.332202
0.032745,0.3011,0.323632
0.034791,0.300187,0.322782
0.033554,0.304444,0.321826
0.031439,0.301802,0.32309
0.030634,0.298047,0.32488
0.02133,0.295798,0.328419
0.018394,0.295158,0.329517
0.021015,0.296414,0.327818
0.018204,0.295754,0.328837
0.014205,0.294785,0.330724
0.014212,0.293798,0.33152
0.025145,0.294972,0.328147
0.024268,0.296438,0.327322
0.029324,0.29916,0.324352
0.028784,0.29973,0.323845
0.023825,0.297074,0.3268
0.032696,0.304687,0.321311
0.03074,0.302208,0.322577
0.032277,0.308283,0.323721
0.032691,0.30755,0.32169
0.032867,0.306223,0.321303
0.025284,0.310047,0.329737
0.028318,0.309988,0.327423
0.031202,0.309865,0.325562
0.021876,0.309586,0.331052
0.014441,0.295262,0.330415
0.012928,0.29621,0.33128
0.030724,0.309222,0.325449
0.031649,0.308405,0.322924
0.012408,0.297937,0.331323
0.012658,0.296384,0.330641
0.014282,0.295345,0.329862
0.030127,0.309253,0.3245
0.02493,0.309989,0.328648
0.028036,0.309826,0.326327
0.021694,0.309567,0.330218
0.001019,0.264941,0.344927
0.007469,0.265659,0.345899
0.006877,0.268331,0.347575
0.007037,0.262794,0.34399
0.014468,0.26751,0.344519
0.0127,0.269969,0.346254
-0.000112,0.265907,0.343971
0.002012,0.273208,0.34815
-0.001142,0.267462,0.346674
-0.001269,0.264977,0.344931
-0.00131,0.263848,0.344064
-0.000373,0.254212,0.305236
-0.005001,0.252727,0.329822
-0.003461,0.281521,0.348747
0.000137,0.280077,0.349514
0.006933,0.275836,0.348154
-0.006087,0.254513,0.300284
-0.004922,0.254814,0.292912
-0.006507,0.252286,0.316818
-0.00686,0.254051,0.307386
-0.005275,0.252157,0.322948
0.054477,0.338315,0.272707
0.052841,0.33545,0.271522
0.056235,0.355701,0.27759
0.058207,0.3519,0.276562
0.051159,0.366227,0.283475
0.053587,0.362156,0.280771
0.051083,0.323512,0.272885
0.054571,0.320354,0.274185
0.053616,0.322622,0.273492
0.057866,0.348418,0.275756
0.057639,0.344268,0.275328
0.056073,0.342018,0.274182
0.029033,0.352961,0.293579
0.032573,0.357741,0.293142
0.046489,0.368884,0.288293
0.048954,0.367914,0.285699
0.041011,0.368366,0.293808
0.043764,0.369139,0.291256
0.037089,0.363518,0.293712
0.031371,0.337694,0.276819
0.029591,0.340775,0.281826
0.036394,0.331287,0.269919
0.033635,0.334422,0.272577
0.042635,0.327438,0.26877
0.039649,0.328284,0.268847
0.028296,0.343667,0.287593
0.027389,0.345534,0.291373
0.056067,0.320398,0.274405
0.026468,0.34918,0.295024
0.000993,0.347473,0.264068
0.045356,0.328738,0.269688
0.025735,0.346952,0.295303
-0.00199,0.349859,0.283189
-0.002004,0.349204,0.293337
-0.001978,0.349161,0.273745
-0.002009,0.347418,0.300247
-0.001922,0.347518,0.264074
-0.002012,0.343934,0.307846
-0.002697,0.338304,0.316003
0.047619,0.330144,0.270157
0.040438,0.330505,0.26869
0.037205,0.334159,0.26961
0.034372,0.337341,0.27222
0.031935,0.340057,0.276519
0.030127,0.341896,0.280587
0.028878,0.344433,0.286503
0.049426,0.331653,0.270173
0.055473,0.3219,0.274288
0.051165,0.333421,0.270628
0.046013,0.337099,0.269708
0.044386,0.335174,0.269582
0.031163,0.34408,0.28091
0.033222,0.342414,0.276988
0.031359,0.345578,0.282384
0.0287,0.345779,0.288249
0.03616,0.340045,0.272979
0.03926,0.3369,0.270398
0.037698,0.342293,0.273693
0.034358,0.344417,0.277532
0.042528,0.332976,0.269242
0.041038,0.339214,0.271042
0.031823,0.346999,0.283251
0.028415,0.346894,0.28966
0.035346,0.346064,0.278151
0.033146,0.34905,0.283835
0.029468,0.349134,0.289832
0.038984,0.344087,0.274359
0.042537,0.341102,0.271545
0.040454,0.346321,0.275206
0.036807,0.348114,0.27896
0.047723,0.339448,0.270317
0.04409,0.343435,0.272324
0.042446,0.362112,0.286384
0.03961,0.36295,0.289853
0.035239,0.357103,0.288774
0.038425,0.356085,0.284984
0.031858,0.352498,0.288767
0.035324,0.351732,0.284135
0.0415,0.354811,0.281387
0.045085,0.360853,0.28325
0.047528,0.359176,0.28045
0.053522,0.349821,0.274954
0.051446,0.345681,0.272952
0.05034,0.355498,0.277685
0.047781,0.350236,0.275168
0.044466,0.353279,0.27798
0.045698,0.346215,0.273381
0.049518,0.342218,0.271405
0.042107,0.348994,0.276232
0.038741,0.350564,0.279956
-0.030617,0.302766,0.323216
-0.029908,0.303151,0.322701
-0.031792,0.305689,0.321442
-0.032654,0.305473,0.321961
-0.02858,0.30006,0.32447
-0.028025,0.300613,0.323961
-0.017538,0.309092,0.33115
-0.031915,0.30723,0.321435
-0.032802,0.306971,0.32185
-0.033912,0.305202,0.322419
-0.031943,0.302105,0.323764
-0.031695,0.30855,0.321821
-0.032591,0.308243,0.322123
-0.030623,0.309373,0.323051
-0.031251,0.30927,0.323851
-0.033803,0.308593,0.322492
-0.034174,0.307018,0.32218
-0.029068,0.310173,0.324621
-0.029662,0.31016,0.325572
-0.032149,0.30977,0.323981
-0.023599,0.297182,0.32742
-0.023139,0.297804,0.326896
-0.029922,0.298988,0.325004
-0.026953,0.31068,0.326439
-0.027225,0.310852,0.327536
-0.03012,0.310818,0.325687
-0.027408,0.311644,0.327751
-0.023834,0.310747,0.328747
-0.024182,0.310815,0.329838
-0.020607,0.310224,0.330305
-0.017865,0.309127,0.331967
-0.020785,0.310249,0.331139
-0.020346,0.297056,0.327902
-0.017553,0.29631,0.32891
-0.020678,0.296451,0.328505
-0.013642,0.295779,0.329919
-0.017759,0.29572,0.329591
-0.013801,0.295701,0.330473
-0.011983,0.296767,0.330691
-0.012255,0.296601,0.331331
-0.011682,0.298312,0.331372
-0.011981,0.298093,0.331986
-0.012043,0.300739,0.331882
-0.012275,0.300513,0.332473
-0.013439,0.304194,0.331731
-0.015187,0.306901,0.331504
-0.013856,0.304159,0.332929
-0.051009,0.300535,0.256737
-0.050424,0.307116,0.256501
-0.048582,0.283626,0.262082
-0.050375,0.292665,0.258203
-0.00569,0.347551,0.264494
-0.041339,0.271077,0.271049
-0.045571,0.276422,0.266371
-0.023361,0.257496,0.283341
-0.027654,0.260215,0.279698
-0.014888,0.253739,0.282191
-0.014137,0.254799,0.296809
-0.019775,0.255926,0.300943
-0.020129,0.255903,0.289297
-0.013598,0.254535,0.303507
-0.032154,0.263291,0.276749
-0.03687,0.266712,0.274499
-0.017029,0.34745,0.265075
-0.011336,0.347918,0.265079
-0.036599,0.33301,0.255687
-0.031427,0.338897,0.25744
-0.026229,0.343445,0.259926
-0.021701,0.346133,0.262841
-0.048808,0.312809,0.256155
-0.046275,0.317969,0.255576
-0.040703,0.327724,0.255015
-0.043699,0.32276,0.255152
-0.001954,0.273269,0.348159
-0.00533,0.276388,0.348759
-0.003963,0.274639,0.348341
-0.00257,0.275281,0.348617
-0.006483,0.276398,0.348535
-0.006447,0.275835,0.348301
-0.004232,0.274066,0.348772
-0.001882,0.272598,0.348835
-0.005963,0.276242,0.349468
-0.006716,0.278355,0.348923
-0.006677,0.276304,0.348874
-0.002813,0.275534,0.349637
-0.003527,0.277156,0.349922
-0.007026,0.278298,0.348453
-0.006946,0.276192,0.348325
-0.004231,0.279597,0.349717
0.000094,0.277216,0.349913
0.000126,0.27933,0.349723
-0.004365,0.28045,0.349395
-0.006587,0.279114,0.348627
-0.001901,0.27423,0.349431
0.000046,0.274188,0.34936
0.000067,0.275535,0.349623
-0.001828,0.274448,0.348574
-0.001704,0.27253,0.349026
0.003712,0.277045,0.349906
0.004488,0.279463,0.349698
-0.006975,0.276092,0.348315
-0.006802,0.276345,0.348319
-0.006792,0.276047,0.348184
-0.007897,0.279924,0.345853
-0.010984,0.279361,0.342816
-0.006783,0.275713,0.348265
-0.00618,0.271467,0.348593
-0.01055,0.272787,0.347377
-0.014095,0.277361,0.342222
-0.006373,0.280822,0.347334
-0.006276,0.288604,0.341806
-0.008566,0.287046,0.339674
0.001924,0.274391,0.348566
-0.009846,0.282822,0.311605
-0.009989,0.280601,0.30676
0.000059,0.28178,0.306942
0.000133,0.286037,0.310616
-0.01512,0.280762,0.313292
-0.014475,0.280503,0.307516
-0.00995,0.280306,0.306473
0.00004,0.280536,0.306785
0.010065,0.280289,0.306719
0.010011,0.282513,0.311565
0.000155,0.287124,0.313133
-0.010268,0.284362,0.313946
0.000164,0.286993,0.31841
-0.009554,0.284364,0.319433
0.000084,0.281074,0.324712
-0.008794,0.278682,0.326248
-0.013805,0.279481,0.321481
-0.015998,0.28099,0.316423
0.01049,0.28404,0.313904
0.009799,0.284064,0.319394
-0.027618,0.268121,0.317519
-0.024355,0.267523,0.319205
-0.02185,0.273884,0.305515
-0.024516,0.266806,0.319782
-0.023555,0.267474,0.320688
-0.015901,0.270594,0.31429
-0.020959,0.273699,0.3154
-0.027214,0.268711,0.317932
-0.019384,0.274999,0.305337
-0.025066,0.269282,0.321329
-0.028481,0.268903,0.318259
-0.02825,0.267602,0.317448
-0.016914,0.279643,0.307986
-0.014155,0.279788,0.307362
-0.017976,0.274555,0.306418
-0.016902,0.279009,0.307525
-0.021317,0.275916,0.317769
-0.019061,0.274367,0.321548
-0.023952,0.270647,0.320483
-0.021311,0.265995,0.325198
-0.021881,0.264661,0.324953
-0.017261,0.272474,0.326993
-0.018916,0.263129,0.330103
-0.018978,0.262161,0.330179
-0.02264,0.264352,0.325323
-0.025825,0.269384,0.322203
-0.017052,0.271034,0.329877
-0.015202,0.265612,0.333716
-0.013033,0.261294,0.335726
-0.01282,0.259966,0.335737
-0.019627,0.261673,0.330402
-0.005713,0.262382,0.340605
-0.005341,0.260839,0.34013
-0.013474,0.259702,0.336013
-0.003552,0.265183,0.333074
-0.000144,0.265389,0.331987
-0.003414,0.265185,0.331849
-0.007918,0.265474,0.333849
-0.007813,0.265824,0.332592
-0.008783,0.265567,0.33395
-0.011737,0.263913,0.336421
-0.011052,0.265407,0.332318
-0.010532,0.265426,0.331361
-0.011479,0.26538,0.331442
-0.016259,0.264177,0.33089
-0.01216,0.275991,0.327254
-0.011738,0.272647,0.332013
-0.007697,0.273953,0.332416
-0.01008,0.267999,0.338514
0.00001,0.275388,0.33166
-0.005682,0.270576,0.339982
0.00889,0.278408,0.326212
0.007673,0.273714,0.332385
-0.000049,0.270708,0.338264
-0.008032,0.26402,0.338417
-0.006215,0.261841,0.339477
-0.003645,0.266158,0.339605
-0.002812,0.263792,0.340579
-0.000104,0.267125,0.338807
0.00341,0.266048,0.339591
0.005584,0.270401,0.339959
-0.005699,0.276552,0.31315
-0.000009,0.276595,0.313093
0.010016,0.279996,0.306432
-0.011529,0.27642,0.313417
-0.013298,0.275462,0.313403
-0.013589,0.27331,0.312813
-0.012639,0.265954,0.329086
-0.011492,0.265814,0.328896
-0.013035,0.266187,0.326819
-0.018485,0.265062,0.326806
-0.011871,0.266022,0.326578
-0.014297,0.266993,0.324184
-0.01988,0.265952,0.324759
-0.019122,0.263855,0.326591
-0.01685,0.262882,0.330884
-0.013211,0.266964,0.323672
-0.014481,0.268893,0.320637
-0.021469,0.266765,0.322885
-0.020841,0.264785,0.324177
-0.013291,0.268946,0.319843
-0.022469,0.265794,0.322069
-0.014138,0.270951,0.312244
-0.015586,0.271776,0.311425
-0.01237,0.262956,0.336906
-0.014389,0.271449,0.312358
0.003117,0.265084,0.331836
-0.000129,0.266257,0.332974
-0.003538,0.266096,0.332962
-0.008187,0.266426,0.33367
-0.008589,0.266308,0.333398
-0.010798,0.265913,0.332393
-0.011496,0.265902,0.331845
-0.012327,0.266361,0.32876
-0.012479,0.266577,0.32661
-0.013702,0.267669,0.323765
-0.013783,0.269608,0.319753
-0.004672,0.272689,0.321335
-0.006162,0.270853,0.327082
-0.000091,0.269485,0.326827
-0.000061,0.272224,0.320873
-0.010576,0.27262,0.320617
-0.010915,0.27052,0.326251
-0.00486,0.26931,0.329697
-0.000109,0.268019,0.32916
0.00602,0.270664,0.327057
0.004565,0.272545,0.321316
0.005678,0.276376,0.313127
-0.011143,0.272167,0.320323
-0.012094,0.269794,0.325647
-0.009997,0.268597,0.328889
-0.013103,0.270986,0.32053
-0.013092,0.268279,0.325244
-0.012214,0.267104,0.327555
-0.011755,0.268494,0.328423
-0.000071,0.270039,0.332487
-0.004448,0.269907,0.333099
-0.003891,0.269263,0.334132
-0.000078,0.269448,0.333461
-0.008216,0.269562,0.332751
-0.008191,0.269015,0.333656
-0.004307,0.268498,0.334364
-0.000088,0.268808,0.333674
0.00373,0.269145,0.334117
0.004301,0.269771,0.333082
-0.009818,0.268593,0.330901
-0.009838,0.268007,0.33246
-0.008409,0.268347,0.334431
-0.012356,0.266888,0.329969
-0.012088,0.266875,0.332287
-0.010022,0.267434,0.33339
0.004681,0.269161,0.329678
-0.008401,0.267414,0.334522
-0.004101,0.267351,0.33418
-0.000107,0.267572,0.333683
0.004122,0.268367,0.334347
-0.009668,0.266963,0.333671
0.003273,0.26599,0.332948
0.00388,0.267227,0.334164
0.014549,0.280052,0.307456
0.015226,0.28029,0.31323
0.016122,0.280491,0.316357
0.013904,0.27905,0.321425
0.019275,0.274398,0.305259
0.014206,0.279347,0.307304
0.016963,0.279186,0.307931
0.021286,0.275254,0.317682
0.016928,0.278483,0.307456
0.017859,0.273998,0.306345
0.018999,0.273775,0.32147
0.017163,0.271939,0.326923
0.01492,0.265144,0.333655
0.016922,0.270506,0.329808
0.007537,0.265585,0.33256
0.010237,0.265103,0.331318
0.012175,0.275613,0.327205
0.011669,0.272283,0.331965
0.009894,0.267689,0.338473
0.007722,0.263776,0.338385
0.011502,0.276062,0.31337
0.01324,0.27505,0.313349
0.013462,0.27289,0.312758
0.011198,0.265461,0.32885
0.011574,0.265658,0.326531
0.012931,0.266558,0.323619
0.013056,0.268536,0.31979
0.013935,0.270515,0.312187
0.015404,0.271295,0.311362
0.014202,0.271005,0.3123
0.007933,0.266176,0.333637
0.010522,0.265581,0.33235
0.008331,0.266045,0.333363
0.01205,0.265982,0.328711
0.011217,0.265549,0.331799
0.012199,0.266194,0.32656
0.013443,0.267247,0.323709
0.013569,0.269183,0.319697
0.010757,0.270183,0.326207
0.01046,0.272293,0.320575
0.00979,0.268289,0.328849
0.011911,0.269421,0.325598
0.011012,0.271823,0.320278
0.012859,0.267876,0.325191
0.012935,0.270581,0.320477
0.011542,0.268132,0.328375
0.011955,0.266729,0.327506
0.008017,0.268764,0.333623
0.008056,0.26931,0.332718
0.008217,0.268088,0.334398
0.009628,0.267704,0.33242
0.00962,0.268291,0.330862
0.011841,0.266503,0.332238
0.012099,0.266508,0.32992
0.009798,0.267126,0.333349
0.008181,0.267156,0.334488
0.00943,0.266666,0.333632
-0.00592,0.260515,0.340326
-0.006746,0.261009,0.341639
-0.012699,0.262407,0.337203
-0.017194,0.262499,0.331252
-0.011948,0.259551,0.335878
-0.019585,0.263314,0.326778
-0.017121,0.260249,0.329686
-0.021099,0.264367,0.324397
-0.019746,0.261414,0.324835
-0.023028,0.265287,0.322274
-0.021923,0.262336,0.321949
-0.024802,0.266363,0.320296
-0.023613,0.263001,0.319848
-0.026037,0.263765,0.316658
-0.029273,0.2653,0.313344
-0.032655,0.270851,0.312983
-0.027277,0.269637,0.322772
-0.030153,0.273651,0.320068
-0.023992,0.266757,0.327692
-0.020786,0.263002,0.332654
-0.014608,0.260551,0.337736
-0.024358,0.323604,0.323315
-0.023815,0.32902,0.319009
-0.029954,0.327946,0.314794
-0.029839,0.322951,0.319484
-0.018821,0.322779,0.327003
-0.017419,0.328654,0.323303
-0.022468,0.335,0.31391
-0.029109,0.333373,0.309166
-0.035235,0.325266,0.311351
-0.034375,0.320905,0.316433
-0.029107,0.318324,0.323907
-0.024619,0.318318,0.327319
-0.019897,0.31736,0.330091
-0.014558,0.320793,0.329727
-0.013255,0.327034,0.32624
-0.015977,0.334712,0.317772
-0.016198,0.315525,0.331997
-0.010904,0.318379,0.331844
-0.008845,0.32475,0.328255
-0.012063,0.333518,0.320393
-0.012966,0.31357,0.333057
-0.007316,0.33182,0.322789
-0.034787,0.330247,0.305758
-0.039659,0.322014,0.308811
-0.03816,0.318321,0.314122
-0.03277,0.316726,0.321169
-0.043256,0.317777,0.307404
-0.040993,0.314951,0.312951
-0.040465,0.326189,0.302577
-0.044907,0.320348,0.300753
-0.045194,0.311756,0.307115
-0.042404,0.310299,0.312672
-0.038094,0.312001,0.317883
-0.035886,0.31459,0.319087
-0.047346,0.313068,0.300364
-0.045796,0.305664,0.307718
-0.042796,0.305412,0.313074
-0.039193,0.308628,0.317383
-0.044405,0.299822,0.309957
-0.042226,0.302123,0.314095
-0.048383,0.305683,0.300564
-0.046333,0.29744,0.304558
-0.041398,0.294428,0.314061
-0.0397,0.297166,0.317579
-0.039408,0.304848,0.317418
-0.00616,0.338462,0.316016
-0.010709,0.311006,0.333917
-0.014624,0.310181,0.333458
-0.012453,0.307621,0.334323
-0.008929,0.307282,0.334791
-0.017438,0.311853,0.33304
-0.015459,0.308014,0.33312
-0.013623,0.304977,0.333698
-0.010351,0.302713,0.334488
-0.017794,0.309851,0.332674
-0.015593,0.306903,0.332339
-0.011922,0.300447,0.333086
-0.038211,0.329509,0.268994
-0.038781,0.327558,0.269858
-0.035389,0.329404,0.271471
-0.03487,0.332395,0.270064
-0.041223,0.328757,0.268927
-0.042461,0.326308,0.270008
-0.041325,0.325866,0.271668
-0.037818,0.327418,0.273917
-0.03241,0.332315,0.274188
-0.032005,0.335442,0.272711
-0.035592,0.335291,0.269758
-0.038932,0.331754,0.26884
-0.029849,0.33628,0.278015
-0.029622,0.338642,0.276944
-0.034484,0.3305,0.276718
-0.03133,0.335104,0.280084
-0.027808,0.340039,0.282663
-0.027728,0.341666,0.281943
-0.030114,0.341021,0.276645
-0.032652,0.338383,0.272356
-0.026289,0.343591,0.288131
-0.026319,0.344515,0.287705
-0.028669,0.339385,0.284341
-0.026506,0.343344,0.289488
-0.025395,0.345667,0.291867
-0.025339,0.346354,0.291481
-0.026881,0.3453,0.286617
-0.028234,0.342803,0.280705
-0.049775,0.325099,0.273074
-0.046115,0.331618,0.270333
-0.047872,0.333184,0.270356
-0.052333,0.324289,0.273691
-0.046429,0.325666,0.271913
