x,y,z
-0.0125678,0.789303,0.240857
-0.0163249,0.786975,0.243972
-0.0180636,0.802144,0.24543
-0.014111,0.804166,0.242834
-0.0197487,0.784999,0.246622
-0.0229183,0.783477,0.248561
-0.0244579,0.800634,0.249422
-0.0215092,0.801177,0.247883
-0.0285823,0.799001,0.251897
-0.0274753,0.781485,0.251161
-0.0331395,0.779029,0.254562
-0.0336411,0.796278,0.255667
-0.038801,0.790876,0.26549
-0.0372815,0.793764,0.259793
-0.0371081,0.77725,0.258474
-0.0341935,0.766095,0.298393
-0.0391215,0.790369,0.271292
-0.0388849,0.773801,0.272441
-0.037851,0.772639,0.279407
-0.0385489,0.791627,0.278142
-0.0369844,0.773512,0.285912
-0.0364966,0.77584,0.290197
-0.036144,0.777788,0.292888
-0.0120895,0.804909,0.242005
-0.0106424,0.790233,0.239702
-0.00036782,0.795192,0.232611
-0.00509335,0.794784,0.232947
-0.0055557,0.808588,0.236709
-0.00029081,0.808632,0.236824
-0.0080438,0.875411,0.311127
-0.00197918,0.875434,0.31223
-0.00191405,0.879577,0.30483
-0.00950477,0.878623,0.304529
-0.0104496,0.879568,0.297587
-0.00183391,0.880685,0.297443
-0.00192477,0.878747,0.290188
-0.0111213,0.877924,0.290356
-0.0112532,0.876007,0.284405
-0.00186308,0.87666,0.284201
-0.00172185,0.874426,0.279482
-0.0110383,0.873819,0.279729
-0.00765451,0.840702,0.24693
-0.00047508,0.840952,0.246616
-0.0000945,0.823689,0.239933
-0.00644825,0.823809,0.240023
-0.00971982,0.862888,0.265601
-0.0102144,0.869437,0.273478
-0.00156609,0.869933,0.273077
-0.00132206,0.863183,0.264968
-0.0111246,0.80604,0.240349
-0.00915478,0.807701,0.237919
-0.00823137,0.793556,0.234675
-0.00984193,0.791505,0.237754
-0.0139858,0.838486,0.250803
-0.0117569,0.839967,0.248452
-0.0102535,0.823448,0.241454
-0.012455,0.822434,0.244167
-0.0173273,0.862709,0.279551
-0.0161417,0.867043,0.275616
-0.015018,0.861541,0.268142
-0.016816,0.858656,0.273489
-0.0124421,0.873753,0.309042
-0.0141318,0.876823,0.302976
-0.0163973,0.871433,0.301993
-0.0174076,0.870613,0.297669
-0.0159475,0.876216,0.297667
-0.0169975,0.874812,0.291252
-0.0181286,0.869376,0.292922
-0.0181777,0.867754,0.28854
-0.0171667,0.873049,0.285835
-0.0170497,0.870939,0.281401
-0.0180482,0.865751,0.284552
-0.00875043,0.851463,0.253459
-0.00926266,0.856898,0.258936
-0.00107844,0.857134,0.258257
-0.00083303,0.851789,0.252927
-0.0158405,0.850991,0.261575
-0.0167626,0.855581,0.26877
-0.0139145,0.856297,0.26123
-0.0150408,0.847157,0.256119
-0.0128398,0.849996,0.25449
0.00290892,0.82361,0.240015
0.00246751,0.80864,0.236913
0.00310002,0.840865,0.246732
0.00198286,0.795377,0.232442
0.00285683,0.86309,0.265099
0.00299444,0.857041,0.258386
0.00309987,0.851696,0.253052
0.0026867,0.869843,0.27319
0.00191121,0.879495,0.304949
0.00216423,0.880599,0.297568
0.00234717,0.878655,0.290321
0.00158816,0.875338,0.312461
0.00248781,0.876566,0.284336
0.00258607,0.874333,0.279616
0.0261382,0.821946,0.396049
0.0252739,0.825226,0.396615
0.0223198,0.825608,0.409355
0.0231498,0.82232,0.408729
0.0199513,0.826224,0.423286
0.020753,0.822925,0.422209
0.018676,0.82591,0.434037
0.0191771,0.823636,0.432913
0.0286734,0.823357,0.386125
0.0185549,0.824031,0.440111
0.041175,0.773863,0.266744
-0.00067071,0.806439,0.473663
-0.00190961,0.804698,0.458139
-0.00361406,0.804818,0.458327
-0.0034974,0.806615,0.473904
-0.00415619,0.807663,0.47387
-0.00398602,0.805854,0.457813
-0.00311133,0.805814,0.457944
-0.00270415,0.80761,0.474124
-0.0003466,0.807425,0.47416
-0.00169062,0.805691,0.457933
0.00027693,0.805486,0.457786
0.00291754,0.807106,0.473977
0.0053715,0.80675,0.472691
0.00175872,0.805295,0.456952
0.00275389,0.805114,0.455425
0.0070174,0.806356,0.470298
0.00871946,0.806039,0.466052
0.00377883,0.804923,0.452868
0.00483459,0.804721,0.449278
0.0104777,0.805799,0.459955
0.0120183,0.804831,0.451205
0.00575885,0.804128,0.444108
0.00655487,0.803147,0.437349
0.0133369,0.803217,0.440037
0.0138447,0.802088,0.434498
0.00685089,0.80235,0.434093
0.00664719,0.801771,0.434416
0.0135234,0.801464,0.434644
0.013155,0.801935,0.438298
0.00641983,0.801923,0.436786
0.00617284,0.802784,0.441118
0.012751,0.803459,0.445344
0.0122617,0.804456,0.451615
0.00587866,0.80338,0.444885
0.00553816,0.803718,0.448094
0.0116908,0.804914,0.457074
0.0111315,0.805217,0.460796
0.00520291,0.803933,0.450307
0.00487241,0.804024,0.451507
0.0105825,0.805368,0.462789
0.00889765,0.80554,0.465542
0.00385667,0.804124,0.453157
0.00215606,0.804245,0.455284
0.00607444,0.805741,0.469073
0.00368291,0.805968,0.471514
0.00071469,0.804391,0.456784
-0.0004667,0.804556,0.457625
0.00172308,0.806224,0.472867
-0.00021123,0.803614,0.447031
0.00079887,0.803433,0.445442
0.0013112,0.803322,0.444238
0.00169596,0.803163,0.442596
0.00186214,0.802929,0.44082
0.00180805,0.803294,0.440722
0.00123113,0.803755,0.443508
0.00045936,0.803996,0.445489
-0.00031013,0.804152,0.446917
-0.00131699,0.804286,0.447724
-0.00098253,0.803812,0.447999
0.000508,0.808811,0.482701
-0.00237304,0.809049,0.482705
0.00020768,0.8063,0.481891
0.00326624,0.806108,0.480875
0.00579221,0.805859,0.479181
0.00876684,0.805698,0.476183
0.0121902,0.805623,0.47188
0.0142384,0.805474,0.468529
0.014911,0.805243,0.466106
0.0155974,0.804842,0.461671
0.0162956,0.804314,0.455351
0.0168556,0.803104,0.44814
0.0184532,0.80168,0.433465
0.0177254,0.803196,0.440428
0.0160177,0.805397,0.454259
0.0140851,0.806763,0.465178
0.0119334,0.807158,0.472807
0.00974552,0.807565,0.478033
0.00751953,0.807988,0.480855
0.00444103,0.808404,0.482411
0.0172798,0.801186,0.439974
0.0180183,0.800894,0.433484
-0.00420114,0.809118,0.482424
-0.00338145,0.806442,0.482233
-0.00178045,0.803972,0.448412
-0.00179309,0.804295,0.448141
0.0139254,0.839573,0.453068
0.0117474,0.842052,0.454165
0.0114508,0.838989,0.457685
0.0133444,0.837421,0.456907
0.0116076,0.845447,0.456002
0.0143208,0.847706,0.457505
0.0124698,0.845593,0.461632
0.00969913,0.843472,0.460176
0.0155553,0.836705,0.457526
0.0176023,0.83692,0.459432
0.0183825,0.838437,0.455922
0.0164897,0.838518,0.453769
0.0132075,0.847532,0.45308
0.0150603,0.850079,0.450228
0.015266,0.849445,0.454346
0.0157987,0.842914,0.450852
0.0170278,0.845652,0.449237
0.0154824,0.848458,0.449332
0.0138185,0.845815,0.451703
0.0188247,0.840161,0.453324
0.0182872,0.843465,0.449956
0.0172196,0.840625,0.451193
0.0146859,0.835813,0.460897
0.014906,0.836038,0.466277
0.0168181,0.836137,0.462584
0.0109057,0.837334,0.46197
0.011109,0.838104,0.467692
0.0132831,0.836843,0.467022
0.01277,0.83619,0.461338
0.0111097,0.844155,0.464856
0.00930286,0.84128,0.467739
0.00834267,0.841725,0.463263
0.00940965,0.838529,0.462545
0.00816724,0.839976,0.463086
0.0091773,0.840209,0.467976
0.00970559,0.839272,0.468003
0.0103894,0.843123,0.455493
0.00859926,0.841168,0.459702
0.0100688,0.839619,0.458867
0.0427152,0.803633,0.340483
0.0413235,0.790917,0.342806
0.0417928,0.789857,0.331205
0.0436835,0.803843,0.329811
0.0459568,0.841021,0.323959
0.0457732,0.840511,0.322234
0.0457301,0.847517,0.32025
0.0463554,0.847384,0.322933
0.0133574,0.856469,0.404833
0.0181078,0.854824,0.383539
0.0153358,0.858232,0.384398
0.0197901,0.837244,0.456233
0.0193104,0.837773,0.456548
0.018484,0.836177,0.460107
0.0188827,0.835441,0.460128
0.0174014,0.834782,0.464188
0.0171294,0.835577,0.463801
0.0152478,0.835972,0.46763
0.0153464,0.835268,0.468414
0.0128351,0.836198,0.470914
0.0130584,0.836828,0.469899
0.010561,0.838141,0.470607
0.00986655,0.837573,0.471692
0.00818388,0.841868,0.469412
0.00933421,0.84198,0.468732
0.0107543,0.844641,0.465811
0.00958714,0.845146,0.466077
0.0117477,0.847813,0.46223
0.0127483,0.846939,0.462172
0.0147129,0.849237,0.458092
0.0140332,0.850209,0.45813
0.0151834,0.85186,0.453467
0.0155669,0.850789,0.453841
0.0153865,0.851531,0.449369
0.0151119,0.852794,0.448265
0.0160274,0.851386,0.445872
0.0160146,0.850364,0.447312
0.0176853,0.84715,0.447571
0.0180029,0.847617,0.446273
0.0193484,0.843807,0.448404
0.0188881,0.843763,0.449438
0.0194455,0.840302,0.452992
0.0199457,0.84003,0.452325
0.0415473,0.838211,0.340163
0.0422239,0.838392,0.340059
0.0390056,0.840555,0.342951
0.0384089,0.840357,0.342952
0.034475,0.843539,0.345139
0.0350427,0.843651,0.345078
0.0303354,0.847624,0.346391
0.0299492,0.847615,0.346447
0.0290375,0.852226,0.345438
0.0294316,0.852127,0.345438
0.0323327,0.857286,0.342324
0.0317418,0.85754,0.342258
0.0351461,0.859862,0.338787
0.0357797,0.859523,0.338966
0.0397734,0.858692,0.335234
0.0392521,0.85905,0.3349
0.0427356,0.856053,0.33178
0.0431521,0.855711,0.332021
0.0459015,0.850651,0.329385
0.0455936,0.85092,0.329464
0.0465563,0.846696,0.327782
0.046763,0.846465,0.327538
0.0460951,0.841583,0.326119
0.0449255,0.837896,0.329569
0.0441931,0.837488,0.336373
0.0437989,0.837221,0.336219
0.0453039,0.838151,0.328585
0.0452925,0.838359,0.328773
0.0443365,0.83819,0.335274
0.0443984,0.837826,0.335284
0.0424643,0.838703,0.34001
0.0424709,0.839086,0.339808
0.0395857,0.841047,0.34237
0.0393979,0.840784,0.342757
0.0354658,0.843785,0.344856
0.0357433,0.843935,0.344467
0.0309451,0.847648,0.346012
0.0306674,0.847632,0.346244
0.029778,0.851951,0.345374
0.0300737,0.851696,0.345248
0.0331276,0.856118,0.342211
0.0327953,0.856804,0.342303
0.0362094,0.858919,0.339079
0.0364354,0.858036,0.339115
0.0399983,0.857268,0.335798
0.0400224,0.858097,0.335533
0.0432613,0.855201,0.33237
0.0430613,0.85452,0.332827
0.0455881,0.849892,0.33028
0.0459007,0.850308,0.329656
0.0465522,0.845483,0.327519
0.0462904,0.845302,0.328123
0.04604,0.840726,0.326393
0.0461187,0.840702,0.326001
0.0451174,0.838517,0.328915
0.0441263,0.839033,0.329415
0.0431608,0.838421,0.334913
0.0440958,0.838413,0.335221
0.0422641,0.839292,0.339583
0.0414126,0.839162,0.33904
0.0388267,0.840909,0.341288
0.0395166,0.841159,0.341997
0.0357916,0.84396,0.344055
0.0353199,0.843624,0.343222
0.0308731,0.847269,0.344746
0.0310906,0.847605,0.345681
0.0302795,0.851424,0.344973
0.0301823,0.850959,0.343974
0.0332414,0.854619,0.341016
0.0333572,0.855457,0.341962
0.0365445,0.857215,0.338995
0.036225,0.856201,0.338232
0.0391685,0.855602,0.33545
0.0398415,0.856517,0.33591
0.0427196,0.853943,0.333148
0.0417811,0.853261,0.332991
0.044035,0.849312,0.330941
0.0451444,0.849596,0.330795
0.0459092,0.845218,0.328643
0.0448541,0.845257,0.328905
0.044784,0.841218,0.327385
0.0458128,0.840784,0.326726
0.042888,0.811271,0.276759
0.0449595,0.831288,0.277286
0.0437425,0.832874,0.282507
0.0421651,0.811621,0.282205
0.0392455,0.812602,0.262029
0.0349104,0.814182,0.257588
0.0389989,0.831674,0.263748
0.0426301,0.830456,0.269343
0.0316176,0.815591,0.255046
0.0297648,0.816824,0.253494
0.0367524,0.832611,0.260636
0.0218282,0.819999,0.248225
0.0250373,0.83578,0.254727
0.0323986,0.833593,0.258056
0.0265313,0.818207,0.251432
0.0380182,0.789585,0.373949
0.0404385,0.790949,0.356538
0.041327,0.802652,0.354022
0.0386623,0.801404,0.37152
0.00466941,0.793832,0.472643
0.0078381,0.794753,0.471563
0.00739651,0.795618,0.473721
0.00438469,0.795006,0.474928
0.00553685,0.789316,0.466281
0.00882188,0.790612,0.465259
0.00831374,0.793087,0.468749
0.00505292,0.791938,0.469769
0.00421369,0.788457,0.447251
0.00745524,0.789448,0.445387
0.00778855,0.7883,0.452193
0.00481391,0.787492,0.453548
0.00385306,0.783121,0.42759
0.00694674,0.784298,0.42717
0.00716387,0.788132,0.437094
0.00389286,0.78701,0.438623
0.00432433,0.773903,0.402592
0.00790528,0.774629,0.402886
0.00724818,0.779761,0.415687
0.00400138,0.778737,0.415486
0.00140399,0.762951,0.376006
0.00690245,0.763912,0.377354
0.00779524,0.769148,0.390338
0.00345615,0.768564,0.389519
0.00058584,0.752316,0.35653
0.00639853,0.756537,0.359711
0.0064571,0.759856,0.366974
0.00042461,0.758402,0.365403
0.00746717,0.745648,0.348995
0.00123009,0.742075,0.34604
0.0160489,0.800622,0.463788
0.0121757,0.79704,0.46608
0.012604,0.79502,0.462029
0.0167297,0.799556,0.45862
0.0117263,0.790696,0.447708
0.0112775,0.791013,0.441011
0.0157494,0.79315,0.434128
0.0166269,0.794682,0.440098
0.0107074,0.786265,0.425608
0.0148232,0.789319,0.422808
0.0151415,0.7914,0.428315
0.0108704,0.789587,0.433632
0.0124983,0.777799,0.402894
0.0180243,0.782932,0.402764
0.0157769,0.786912,0.414007
0.0112557,0.782391,0.41521
0.0131472,0.766388,0.379367
0.0203107,0.770311,0.382117
0.0199248,0.777273,0.392784
0.0132267,0.772053,0.39142
0.0141161,0.7588,0.362996
0.0230589,0.76119,0.367316
0.021758,0.764885,0.373892
0.0135797,0.762233,0.369553
0.0175197,0.73936,0.340406
0.0217742,0.74319,0.344215
0.0203494,0.754429,0.356868
0.0153661,0.752083,0.353991
0.0204777,0.736181,0.327519
0.0241087,0.741025,0.317265
0.0268369,0.743246,0.321935
0.0240398,0.739317,0.331772
0.0328638,0.768514,0.306979
0.0343455,0.769425,0.309002
0.0300684,0.75849,0.317018
0.0280112,0.75563,0.31341
0.0369656,0.780898,0.299087
0.040255,0.796063,0.291268
0.0419955,0.79792,0.294834
0.0390985,0.782574,0.302729
0.0425624,0.814124,0.287222
0.0438098,0.833929,0.286973
0.0449641,0.834353,0.29069
0.0439579,0.815387,0.290813
0.0435348,0.846582,0.285646
0.0408546,0.849457,0.28398
0.0444706,0.845821,0.289431
0.0374871,0.855319,0.288261
0.0333794,0.8609,0.293202
0.0340128,0.862357,0.298184
0.0388298,0.857004,0.295503
0.0202284,0.798205,0.430919
0.0194697,0.797185,0.434501
0.0185029,0.794895,0.429007
0.0196876,0.797002,0.428159
0.0194324,0.796434,0.426925
0.0212592,0.787586,0.402729
0.0190639,0.791181,0.414057
0.0256124,0.783706,0.393931
0.026762,0.776801,0.385399
0.030212,0.786573,0.387794
0.0285469,0.79042,0.394339
0.0316169,0.782884,0.383424
0.0277709,0.771546,0.379572
0.0301071,0.766703,0.374401
0.0336478,0.77882,0.379294
0.0342806,0.761936,0.333357
0.0386717,0.776303,0.331921
0.0382268,0.777335,0.34316
0.0333828,0.761572,0.343016
0.0381689,0.77369,0.314532
0.03921,0.776551,0.323571
0.0351113,0.764039,0.32445
0.0431889,0.800094,0.303614
0.0438369,0.802584,0.317612
0.0415475,0.787545,0.32054
0.0406352,0.784787,0.309873
0.0191569,0.808557,0.453753
0.0188053,0.80689,0.45312
0.0207668,0.804077,0.438132
0.0208394,0.80612,0.439086
0.0149414,0.810978,0.473537
0.0144661,0.809523,0.473395
0.0167522,0.808723,0.46502
0.0172403,0.810203,0.465382
0.00131512,0.813293,0.483774
0.00114825,0.811304,0.483896
0.00523649,0.810808,0.483411
0.00556191,0.812778,0.483326
0.0076323,0.838056,0.47263
0.006806,0.839369,0.471795
0.00728118,0.837216,0.473137
0.0121997,0.833568,0.472562
0.0125489,0.835112,0.471802
0.00934336,0.836757,0.472537
0.00899226,0.835693,0.473144
0.0162784,0.831257,0.464642
0.0171184,0.833342,0.464469
0.0151405,0.833972,0.469113
0.0146284,0.83209,0.469729
0.0179096,0.833775,0.453725
0.0193232,0.835911,0.455292
0.0185123,0.833988,0.459861
0.0173728,0.831819,0.459308
0.0180326,0.840759,0.444378
0.0186731,0.842755,0.446796
0.0193764,0.838832,0.450937
0.0177397,0.836705,0.44883
0.0144927,0.850411,0.441665
0.0154877,0.851425,0.444006
0.0173755,0.846953,0.444488
0.0169628,0.845361,0.442104
0.0301368,0.805567,0.394773
0.0287259,0.797371,0.393897
0.0311264,0.793334,0.387549
0.0327608,0.803722,0.386103
0.0261906,0.801351,0.403261
0.02744,0.80772,0.404874
0.0245476,0.809547,0.41815
0.0233582,0.804202,0.415993
0.021891,0.80443,0.431018
0.0218702,0.802383,0.430713
0.0217489,0.801218,0.429232
0.0219924,0.801754,0.428498
0.017339,0.833512,0.446265
0.0181737,0.829268,0.443275
0.0181918,0.831074,0.436952
0.0178844,0.836897,0.441206
0.0209788,0.831834,0.412468
0.0191938,0.838829,0.416362
0.0181066,0.838651,0.431369
0.0191266,0.831926,0.426678
0.0273836,0.831478,0.386554
0.0250147,0.837967,0.384276
0.0209612,0.838337,0.399833
0.02402,0.831668,0.398101
0.0339079,0.832078,0.372187
0.0380295,0.831916,0.35613
0.0344277,0.83816,0.357035
0.0312733,0.838641,0.368945
0.0407742,0.836786,0.341314
0.037472,0.839486,0.344319
0.0358284,0.838651,0.348135
0.039803,0.834934,0.344427
0.0433922,0.832652,0.337626
0.0450316,0.835454,0.32761
0.0450495,0.837096,0.328145
0.0434575,0.835732,0.336346
0.0437644,0.825498,0.337483
0.0435248,0.815108,0.33877
0.0449585,0.816771,0.32869
0.0455559,0.828662,0.327816
0.0462956,0.831407,0.315376
0.0454203,0.817207,0.315891
0.0449091,0.816412,0.300375
0.0457938,0.833741,0.300156
0.0460859,0.841945,0.314546
0.0453808,0.845362,0.300828
0.0436667,0.851277,0.302394
0.0447899,0.848815,0.313402
0.0350047,0.863137,0.306198
0.036591,0.863235,0.317255
0.0416249,0.855912,0.314304
0.0402087,0.857202,0.304184
0.0402056,0.860955,0.326335
0.044398,0.854031,0.323725
0.0430221,0.854856,0.320817
0.0383253,0.862508,0.323968
0.0332949,0.865828,0.329658
0.027932,0.864818,0.337885
0.0309403,0.863504,0.338063
0.0357193,0.864113,0.331117
0.0273193,0.853896,0.347823
0.0282065,0.852738,0.346195
0.0308102,0.858188,0.342581
0.0295376,0.85928,0.343331
0.0384767,0.860235,0.334012
0.0374463,0.862248,0.332567
0.0330404,0.862148,0.33829
0.0342333,0.860736,0.338562
0.0453495,0.851697,0.328423
0.0451742,0.852978,0.32626
0.0414915,0.859189,0.328555
0.0421822,0.857213,0.330624
0.0460567,0.841971,0.325464
0.0467586,0.848015,0.324922
0.0465279,0.847085,0.327128
0.0335789,0.843418,0.346617
0.0292389,0.847958,0.347646
0.0322688,0.843296,0.349501
0.0156585,0.851956,0.403511
0.0181733,0.8451,0.401637
0.0226102,0.844183,0.3827
0.0205078,0.850431,0.382599
0.013873,0.850644,0.433873
0.0163557,0.844889,0.433768
0.0167428,0.845593,0.419083
0.0136256,0.852124,0.420632
0.0104854,0.855966,0.421597
0.0061721,0.856774,0.421909
0.00607687,0.855389,0.433972
0.0108371,0.854238,0.43395
0.0124089,0.860041,0.38549
0.00810926,0.860852,0.387201
0.00684855,0.858594,0.406318
0.0110097,0.8579,0.405443
0.00935713,0.862428,0.372763
0.0138208,0.861454,0.3711
0.0152454,0.862138,0.362274
0.0105931,0.863326,0.363005
0.0121569,0.864663,0.354437
0.0171517,0.863283,0.354049
0.0195387,0.864886,0.346421
0.0140485,0.866443,0.347061
0.00619159,0.854955,0.443642
0.0117574,0.854094,0.443726
0.0112252,0.853667,0.440714
0.00608166,0.85493,0.439462
0.00362012,0.84815,0.464196
0.0086129,0.848296,0.46297
0.0108415,0.850767,0.458695
0.00480585,0.851106,0.459941
0.00694491,0.845104,0.466801
0.00283787,0.84451,0.46797
0.00236598,0.839993,0.470902
0.00585831,0.841276,0.470253
0.0119691,0.8526,0.453661
0.0120357,0.853754,0.447838
0.00599595,0.854434,0.448099
0.00557112,0.853213,0.454583
0.00754747,0.801361,0.478692
0.00451877,0.801303,0.480442
0.00433416,0.797492,0.477513
0.00729955,0.797817,0.476087
0.0103328,0.799539,0.473736
0.013449,0.80215,0.472429
0.0102873,0.802104,0.476731
0.0116575,0.79831,0.469246
0.0153735,0.801368,0.467531
0.0147044,0.80181,0.469888
0.0109811,0.798794,0.471484
0.0205415,0.798576,0.428054
0.0215459,0.800404,0.428692
0.0214945,0.800458,0.429482
0.0208837,0.799235,0.429351
0.0202893,0.797925,0.426538
0.0215728,0.800111,0.427427
0.00076593,0.768773,0.390922
-0.00217082,0.76743,0.38941
-0.00188865,0.762881,0.377249
0.0008742,0.777852,0.414941
-0.00218196,0.77713,0.414026
-0.00191103,0.771822,0.400485
0.00106578,0.772965,0.401794
0.00061483,0.78622,0.439578
-0.00267316,0.785762,0.439956
-0.00241542,0.781744,0.427147
0.0007444,0.782257,0.427551
0.00131119,0.786851,0.454173
-0.00271958,0.786379,0.454066
-0.00277407,0.787289,0.44888
0.00080461,0.787739,0.448416
0.00128909,0.791235,0.47009
-0.00297963,0.790983,0.469711
-0.00282285,0.78816,0.466079
0.00165493,0.7885,0.466555
0.00085415,0.794714,0.475531
-0.003193,0.794737,0.475523
-0.00310272,0.79317,0.472845
0.0010221,0.793305,0.473073
0.00093281,0.801261,0.481521
-0.00321037,0.801238,0.481931
-0.00322852,0.797423,0.478537
0.00082444,0.797361,0.478331
0.00486916,0.809338,0.483131
0.00087986,0.809801,0.483565
0.010992,0.8087,0.478677
0.00824422,0.808971,0.481501
0.0157182,0.807555,0.464958
0.0134817,0.808229,0.47316
0.0197261,0.803105,0.438583
0.0177595,0.805838,0.453291
0.0200805,0.800074,0.430988
0.0206196,0.801151,0.43107
0.0199339,0.799181,0.432092
0.0179494,0.800146,0.434636
0.0193668,0.798608,0.436807
0.0172543,0.803575,0.46209
0.0179773,0.802996,0.456189
0.0158377,0.804346,0.468736
0.016541,0.804036,0.466305
0.0102356,0.804112,0.476604
0.0137364,0.80437,0.472165
0.00416241,0.804181,0.481579
0.00704454,0.80405,0.479744
0.0300874,0.845923,0.26095
0.0351234,0.841695,0.261548
0.0280094,0.843835,0.25896
0.0325619,0.859856,0.289993
0.0361979,0.854164,0.283918
0.0324287,0.856076,0.284783
0.0241041,0.866467,0.299099
0.0292161,0.865508,0.299389
0.0292321,0.864207,0.295516
0.0243756,0.865256,0.295185
0.0207427,0.870174,0.312996
0.0297246,0.867961,0.317014
0.0291538,0.866764,0.306556
0.0227477,0.868029,0.304553
0.0163586,0.868265,0.337034
0.0230715,0.866405,0.337541
0.0277512,0.867834,0.327404
0.0189426,0.870163,0.324361
0.00921715,0.812231,0.481733
0.00879698,0.810397,0.481773
0.0118159,0.810082,0.478983
0.0122679,0.811654,0.478992
-0.00326084,0.804248,0.483171
0.00072693,0.804246,0.482721
-0.00009333,0.859292,0.40751
0.00314753,0.859059,0.407008
0.00419122,0.861275,0.388471
0.00065485,0.861312,0.389298
0.00615073,0.864175,0.363216
0.00191832,0.864689,0.362909
0.00132541,0.863111,0.37443
0.0051916,0.86298,0.373874
0.00857235,0.867691,0.347294
0.00311116,0.868629,0.347119
0.00251288,0.866529,0.353807
0.00727831,0.865745,0.354356
0.0332745,0.849208,0.261729
0.0356165,0.855915,0.261328
0.0413401,0.852964,0.261898
0.0385309,0.845408,0.262321
0.0428817,0.842893,0.265604
0.0461604,0.850149,0.264627
0.050104,0.847467,0.269509
0.0462895,0.841686,0.271575
0.0475082,0.842916,0.276902
0.0515252,0.84797,0.274441
0.0504154,0.85166,0.279406
0.0465097,0.846595,0.281578
0.0445057,0.849781,0.283164
0.0479663,0.854715,0.281274
0.0441975,0.857128,0.28005
0.041461,0.852504,0.281638
0.0378955,0.855055,0.281014
0.0399657,0.859996,0.278954
0.035284,0.863311,0.278016
0.0338049,0.857433,0.281274
0.0245316,0.864629,0.280599
0.0258226,0.869814,0.278082
0.0261176,0.866768,0.273497
0.02464,0.861532,0.27575
0.0262421,0.85776,0.270365
0.0278874,0.863283,0.268676
0.0311276,0.859356,0.263606
0.0291765,0.853326,0.264426
0.0381805,0.863409,0.260767
0.040967,0.871689,0.260043
0.0458629,0.87021,0.260941
0.0437665,0.861239,0.261439
0.0486291,0.858735,0.263811
0.0502794,0.868652,0.263162
0.0541892,0.867031,0.266696
0.0527461,0.855909,0.267888
0.0542269,0.856218,0.272351
0.0555906,0.86767,0.270635
0.0544388,0.870593,0.274958
0.0530632,0.859658,0.277199
0.0504324,0.862429,0.278975
0.0518843,0.87294,0.27624
0.0478729,0.874744,0.27446
0.0463281,0.864545,0.277643
0.0420004,0.867159,0.276316
0.0439965,0.876545,0.273088
0.0402193,0.878356,0.272117
0.0374212,0.870288,0.274957
0.0286105,0.875479,0.275294
0.0327652,0.881632,0.272237
0.0329558,0.879365,0.268865
0.0288859,0.872715,0.271203
0.0306145,0.869625,0.266988
0.0344235,0.876782,0.265298
0.0371443,0.873883,0.261495
0.0337817,0.866208,0.262624
0.0434543,0.879669,0.259887
0.0456372,0.887348,0.260306
0.0482885,0.886742,0.260638
0.0473637,0.878713,0.260681
0.051023,0.877818,0.262495
0.0509093,0.886215,0.261798
0.0535367,0.885754,0.263802
0.0544523,0.876976,0.265332
0.05559,0.877701,0.268531
0.0542446,0.886301,0.266041
0.053034,0.887855,0.268515
0.0544357,0.879987,0.272063
0.0521555,0.881833,0.27296
0.0512557,0.889103,0.269116
0.0488667,0.890065,0.267843
0.0487228,0.88325,0.27118
0.04576,0.883249,0.27056
0.0464334,0.889834,0.267465
0.0424039,0.884396,0.269797
0.0371546,0.887263,0.269478
0.041779,0.892371,0.267005
0.0419549,0.891269,0.265274
0.0373125,0.885551,0.26689
0.0384081,0.883563,0.264084
0.0425924,0.889956,0.263328
0.0437303,0.888423,0.261204
0.04046,0.881287,0.261021
0.0289011,0.858577,0.286301
0.0237022,0.861354,0.287114
0.0241783,0.863537,0.291157
0.0291724,0.861895,0.291157
0.0311259,0.866561,0.27825
0.0274973,0.869743,0.279662
0.0263739,0.864289,0.282619
0.0299331,0.860512,0.281807
0.0369197,0.880137,0.27221
0.0340933,0.881888,0.273347
0.0301447,0.875607,0.276574
0.0334692,0.873102,0.275051
0.0449012,0.891576,0.267085
0.0427745,0.892469,0.267628
0.0383022,0.887509,0.270367
0.0407363,0.886293,0.269552
0.0449867,0.830266,0.272863
0.0431319,0.811223,0.270992
0.0421322,0.812296,0.266404
0.0474376,0.892254,0.260591
0.048851,0.894387,0.260745
0.0500549,0.894126,0.260802
0.0491864,0.891879,0.260675
0.0510146,0.891579,0.261406
0.0513072,0.893927,0.261299
0.0526145,0.893788,0.262234
0.0529097,0.891361,0.262766
0.0533326,0.891761,0.264288
0.0528856,0.894069,0.263286
0.0521537,0.89476,0.264476
0.0522661,0.892781,0.265985
0.050939,0.8936,0.266391
0.0512338,0.895315,0.264774
0.0501242,0.895734,0.264184
0.0493319,0.894226,0.265505
0.0476549,0.894869,0.265226
0.0489772,0.896178,0.263986
0.0477557,0.896658,0.264194
0.0459143,0.895523,0.265549
0.0451126,0.895504,0.265146
0.0472313,0.896643,0.263907
0.0473343,0.896156,0.263123
0.0452848,0.894807,0.264005
0.04567,0.893953,0.262715
0.0476196,0.895557,0.262227
0.0480406,0.894863,0.261222
0.0462471,0.892951,0.261272
0.0405267,0.851015,0.286215
0.0422201,0.852816,0.294588
0.0441426,0.847379,0.291668
0.00613964,0.819283,0.481721
0.00631812,0.823067,0.480477
0.00190972,0.822846,0.481201
